run_id,iteration,prompt_id,slang_term,term_type,model,correct_letter,literal_letter,model_answer,is_correct,chose_literal,full_prompt,raw_response,timestamp_utc
143,1,row_142,savage,General,local_phi4,A,B,A,True,False,"In the following sentence, what does ""savage"" mean?
That was a savage comeback you gave.

Select only one answer.
A) To be fierce and unapologetic withing a social situation
B) not domesticated or under human control : untamed
C) Someone unappealing
D) the playful act of taking a friend's food

Respond with only the letter of your answer (A, B, C, or D).",A) To be fierce and unapologetic within a social situation,2026-06-11T22:37:35.101798+00:00
144,1,row_143,Schizo,Insult,local_phi4,C,,C,True,False,"In the following sentence, what does ""Schizo"" mean?
Brians a total schitzo.

Select only one answer.
A) Someone who is trying to get sexual attention overtly
B) An insulting term to refer to someone as stupid
C) crazy or erratic
D) Someone that is too much of a fan of something

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:35.281371+00:00
145,1,row_144,scuffed,Insult,local_phi4,D,A,D,True,False,"In the following sentence, what does ""scuffed"" mean?
The was a scuffed performance last night.

Select only one answer.
A) to walk without lifting the feet : shuffle
B) The greatest of all time
C) To mastrubate for extremeely long period regularly
D) Something that is messed up or not right.

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:35.460101+00:00
146,1,row_145,Shabba,General,local_phi4,A,,A,True,False,"In the following sentence, what does ""Shabba"" mean?
Shabba on point!

Select only one answer.
A) Fashionable or stylish
B) Nonsensical term
C) Someone who is trying to get sexual attention overtly
D) A fashionable look

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:35.636473+00:00
147,1,row_146,Sheesh,General,local_phi4,B,,B,True,False,"In the following sentence, what does ""Sheesh"" mean?
Sheesh! Thats crazy!

Select only one answer.
A) Ironically used to describe one as unique
B) To express disbelief
C) Talking too much
D) Weak or effeminate

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:35.810610+00:00
148,1,row_147,Side eye,General,local_phi4,C,,C,True,False,"In the following sentence, what does ""Side eye"" mean?
Why are you giving him the side eye?

Select only one answer.
A) One True Pairing
B) Something that is reallly good.
C) To be skeptical about something
D) To refer to ones imaginary audience like an internet steamer

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:35.990861+00:00
149,1,row_148,Sigma,Identity,local_phi4,D,A,D,True,False,"In the following sentence, what does ""Sigma"" mean?
You are giving off sigma energy right now.

Select only one answer.
A) the 18th letter of the Greek alphabet
B) Activities that involve cultivating ones Aura
C) An emotional meltdown
D) An independent, strong person

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:36.170219+00:00
150,1,row_149,Simp,Insult,local_phi4,D,C,D,True,False,"In the following sentence, what does ""Simp"" mean?
Stop being a simp over her!

Select only one answer.
A) A mauser C96 pistol
B) Friends with benefits
C) a foolish or stupid person : simpleton
D) Someone that tries really hard to impress their crush

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:36.350398+00:00
151,1,row_150,Situationship,Sexual,local_phi4,A,,A,True,False,"In the following sentence, what does ""Situationship"" mean?
Joe ended up in a situationship over the summer.

Select only one answer.
A) A sexual relationship developed from situations without clear future intentions
B) A reference for ass
C) To make a jawline more defined
D) A near superhuman perfect male

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:36.529980+00:00
152,1,row_151,Skeet,Sexual,local_phi4,D,C,D,True,False,"In the following sentence, what does ""Skeet"" mean?
He skeeted all over the court!

Select only one answer.
A) a bad charisma
B) Someone unappealing
C) trapshooting in which clay pigeons are thrown in such a way as to simulate the angles of flight of birds
D) To shoot ones shot.

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:36.716796+00:00
153,1,row_152,Skibidi,General,local_phi4,A,,A,True,False,"In the following sentence, what does ""Skibidi"" mean?
That's so skibidi.

Select only one answer.
A) Nonsensical term
B) Sociopath
C) Friends with benefits
D) A large ass that stands out.

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:36.895646+00:00
154,1,row_153,Skill issue,Insult,local_phi4,B,,B,True,False,"In the following sentence, what does ""Skill issue"" mean?
You won't win. Its a skill issue.

Select only one answer.
A) A significant other
B) An insult saying that the problem is due to lack of skill rather then luck
C) Very good
D) To be skeptical about something

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:37.079701+00:00
155,1,row_154,Slaps,General,local_phi4,B,A,C,False,False,"In the following sentence, what does ""Slaps"" mean?
This place slaps!

Select only one answer.
A) to strike sharply with or as if with the open hand
B) Something that is reallly good.
C) Something very good
D) Crack cocaine

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:37.270186+00:00
156,1,row_155,Slay,General,local_phi4,B,D,B,True,False,"In the following sentence, what does ""Slay"" mean?
Slay girl!

Select only one answer.
A) Gossip
B) To do somethign very well
C) Used to refer to the social media platforms one uses
D) to kill violently, wantonly, or in great numbers

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:37.447648+00:00
157,1,row_156,sledge,Identity,local_phi4,B,D,B,True,False,"In the following sentence, what does ""sledge"" mean?
What? Are you havin trouble you sledge?

Select only one answer.
A) A man that is feminine in nature
B) An insult commonly used in sports
C) Something that is reallly good.
D) sledgehammer

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:37.628166+00:00
158,1,row_157,sleeper,General,local_phi4,D,B,D,True,False,"In the following sentence, what does ""sleeper"" mean?
That car has got to be a sleeper.

Select only one answer.
A) A man that takes care of children
B) one that sleeps
C) Someone that travels abroad with the sole purpose of having sex
D) Something that appears mundane but has hidden potential

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:37.808064+00:00
159,1,row_158,sleeper build,General,local_phi4,B,,D,False,False,"In the following sentence, what does ""sleeper build"" mean?
Bro's rocking the sleeper build.

Select only one answer.
A) Acting crazily
B) someone that looks ordinary but is actually very strong
C) Mediocre
D) Something that appears mundane but has hidden potential

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:37.983516+00:00
160,1,row_159,Snack,Sexual,local_phi4,A,C,A,True,False,"In the following sentence, what does ""Snack"" mean?
That lady over there is a snack.

Select only one answer.
A) A descriptor for an attractive person
B) the playful act of taking a friend's food
C) a light meal : food eaten between regular meals; also : food suitable for snacking
D) drunk

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:38.168201+00:00
161,1,row_160,snaggle,Identity,local_phi4,B,A,B,True,False,"In the following sentence, what does ""snaggle"" mean?
Susanne is such a snaggle.

Select only one answer.
A) snag
B) An unattractive girl
C) Sociopath
D) An insulting term to refer to someone as stupid

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:38.344128+00:00
162,1,row_161,Snatched,General,local_phi4,C,B,C,True,False,"In the following sentence, what does ""Snatched"" mean?
You're looking snatched today.

Select only one answer.
A) Main Character - Someone that acts as if they are the star of a story
B) to attempt to seize something suddenly
C) A fashionable look
D) to recoil in distaste

Respond with only the letter of your answer (A, B, C, or D).",C) A fashionable look,2026-06-11T22:37:38.597700+00:00
163,1,row_162,socials,General,local_phi4,B,C,B,True,False,"In the following sentence, what does ""socials"" mean?
Catch me on the socials!

Select only one answer.
A) To make lifestyle changes to make your life more holistic
B) Used to refer to the social media platforms one uses
C) an informal social event or gathering frequently involving a special activity or area of interest
D) Something really good

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:38.782916+00:00
164,1,row_163,socio,Insult,local_phi4,D,,A,False,False,"In the following sentence, what does ""socio"" mean?
The boy is a socio.

Select only one answer.
A) An insult commonly used in sports
B) Go in 100% on something
C) A man that takes care of children
D) Sociopath

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:38.962118+00:00
165,1,row_164,Soy,Insult,local_phi4,A,,A,True,False,"In the following sentence, what does ""Soy"" mean?
Stop being so soy.

Select only one answer.
A) Weak or effeminate
B) Cancer
C) An insulting term to refer to someone as stupid
D) A term used to say that someone is online too much and needs to get back to real life

Respond with only the letter of your answer (A, B, C, or D).",A) Weak or effeminate,2026-06-11T22:37:39.248570+00:00
166,1,row_165,soyboy,Identity,local_phi4,B,,B,True,False,"In the following sentence, what does ""soyboy"" mean?
Get that soyboy out of here!

Select only one answer.
A) sweet talk
B) Men that lack masculine characteristics
C) When something hidden gets called out
D) A fashionable look

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:39.425657+00:00
167,1,row_166,Spanish dancer,General,local_phi4,B,,B,True,False,"In the following sentence, what does ""Spanish dancer"" mean?
I sounds like I caught the spanish dancer.

Select only one answer.
A) used to mock spoiled kids
B) Cancer
C) A term for baby that people will call their significant other.
D) Used to mock someone who doesnt think for themselves, says things repeatedly, or has no opinions

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:39.606546+00:00
168,1,row_167,spark,Violence,local_phi4,C,A,C,True,False,"In the following sentence, what does ""spark"" mean?
Don't make me spark you out!

Select only one answer.
A) a small particle of a burning substance thrown out by a body in combustion or remaining when combustion is nearly completed
B) Delusional
C) To knock someone out
D) fake soft penises and testicles designed to give a 'male' bulge to the crotches of female-to-male transsexuals.

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:39.794269+00:00
169,1,row_168,Stuyvie,Drugs,local_phi4,D,,D,True,False,"In the following sentence, what does ""Stuyvie"" mean?
Lets go outside and smoke a suyvie.

Select only one answer.
A) A significant problem
B) Used to refer to the social media platforms one uses
C) An emotional meltdown
D) A cigarette

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:39.971318+00:00
170,1,row_169,suiter,General,local_phi4,D,A,D,True,False,"In the following sentence, what does ""suiter"" mean?
Her suiter was admiring her from afar.

Select only one answer.
A) a suitcase for holding a specified number of suits —usually used in combination
B) Cancer
C) To do something impressive
D) a significant other

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:40.147126+00:00
171,1,row_170,Sus,General,local_phi4,A,,A,True,False,"In the following sentence, what does ""Sus"" mean?
That man over there is real sus.

Select only one answer.
A) Something suspicious
B) Mercedes Benz G class
C) Money
D) A strong, leader who commands those around them

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:40.320806+00:00
172,1,row_171,Tea,General,local_phi4,B,C,B,True,False,"In the following sentence, what does ""Tea"" mean?
Come on, spill the tea!

Select only one answer.
A) An incel term meaning kissless, hugless, handholdless virgin
B) Gossip
C) a widely cultivated shrub (Camellia sinensis of the family Theaceae, the tea family) native to China, northern India, and southeastern Asia and having glossy green leaves and fragrant white flowers
D) Nonsensical term

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:40.509811+00:00
173,1,row_172,theybie,General,local_phi4,B,,B,True,False,"In the following sentence, what does ""theybie"" mean?
The a couple and their theybie just moved in next door.

Select only one answer.
A) The positive or relaxing energy of a place
B) A term used to describe a baby raised in a gender neutral environment
C) sex
D) A man that takes care of children

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:40.690022+00:00
174,1,row_173,Thirsty,Sexual,local_phi4,A,B,A,True,False,"In the following sentence, what does ""Thirsty"" mean?
She's lookin real thirsty today.

Select only one answer.
A) Someone who is trying to get sexual attention overtly
B) feeling thirst
C) Friends with benefits
D) A term of endearment for a significant other

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:40.869040+00:00
175,1,row_174,Thot,Sexual,local_phi4,C,,C,True,False,"In the following sentence, what does ""Thot"" mean?
I'm gonna dress like a thot tonight.

Select only one answer.
A) Men that lack masculine characteristics
B) Something ugly or unattractive
C) Another term that stands for that hoe over there
D) A term used to describe a baby raised in a gender neutral environment

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:41.053265+00:00
176,1,row_175,Thrust,General,local_phi4,A,C,B,False,False,"In the following sentence, what does ""Thrust"" mean?
Hit the thrust!

Select only one answer.
A) A dance move
B) Used to mock someone who doesnt think for themselves, says things repeatedly, or has no opinions
C) to push or drive with force : shove
D) To check the mood of a situation

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:41.245267+00:00
177,1,row_176,toe-cheese,Insult,local_phi4,B,,B,True,False,"In the following sentence, what does ""toe-cheese"" mean?
My whole house smells like toe cheese.

Select only one answer.
A) A term for friends
B) Gross buildup between the toes
C) Something low quality or bad
D) An attractive older man

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:41.431769+00:00
178,1,row_177,tomdick,Insult,local_phi4,B,,B,True,False,"In the following sentence, what does ""tomdick"" mean?
That secratary was a tomdick.

Select only one answer.
A) Something ugly or unattractive
B) A commonplace person
C) Throwing something
D) Someone who refused to wear a mask in covid times.

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:41.612175+00:00
179,1,row_178,Touch Grass,General,local_phi4,D,,D,True,False,"In the following sentence, what does ""Touch Grass"" mean?
Go out and touch some grass.

Select only one answer.
A) A near superhuman perfect male
B) Money
C) A strong, leader who commands those around them
D) A term used to say that someone is online too much and needs to get back to real life

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:41.795360+00:00
180,1,row_179,troll,Identity,local_phi4,D,A,D,True,False,"In the following sentence, what does ""troll"" mean?
That guy in valorant was a such a troll.

Select only one answer.
A) a dwarf or giant in Scandinavian folklore inhabiting caves or hills
B) A dance move
C) To stab or shoot
D) Someone who deliberatly acts in ways to annoy or anger a group of people online.

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:41.980366+00:00
181,1,row_180,Tweaking,General,local_phi4,C,B,C,True,False,"In the following sentence, what does ""Tweaking"" mean?
Why are you tweaking out?

Select only one answer.
A) Fuckboy, someone just looking for sex
B) to make usually small adjustments in or to; especially : fine-tune
C) Acting crazily
D) An expression of disbelief

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:42.162137+00:00
182,1,row_181,twoz,Drugs,local_phi4,D,,D,True,False,"In the following sentence, what does ""twoz"" mean?
Hey, hand me the twoz joint.

Select only one answer.
A) An all denim outfit
B) Someone who is very stubborn
C) An affirmative agreement
D) A canabis based cigarette that needs two paper rolls

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:42.340124+00:00
183,1,row_182,Unc,Insult,local_phi4,D,,C,False,False,"In the following sentence, what does ""Unc"" mean?
I'll explain it to you unc.

Select only one answer.
A) Another term that stands for that hoe over there
B) A term for friends
C) Describes activities or situations that are sexually aggressive
D) An older person who is out of touch

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:42.520433+00:00
184,1,row_183,Understood the assignment,General,local_phi4,B,,B,True,False,"In the following sentence, what does ""Understood the assignment"" mean?
All done. Understood the assignment.

Select only one answer.
A) Someone weak or a follower
B) To confim that something was completed to expectation
C) Something that is messed up or not right.
D) To focus on making one as physically attractive as possible

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:42.702150+00:00
185,1,row_184,upper decky,Drugs,local_phi4,D,,D,True,False,"In the following sentence, what does ""upper decky"" mean?
Hey bro, can I bum an upper decky zynn?

Select only one answer.
A) An expression of disappointment
B) fake soft penises and testicles designed to give a 'male' bulge to the crotches of female-to-male transsexuals.
C) To get arrested
D) A nicotine pouch held between the upper lip and gums

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:42.891360+00:00
186,1,row_185,Vibe,General,local_phi4,D,,D,True,False,"In the following sentence, what does ""Vibe"" mean?
I'm just enjoyin the vibe out here.

Select only one answer.
A) Describes activities or situations that are sexually aggressive
B) As Fuck
C) To be skeptical about something
D) The positive or relaxing energy of a place

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:43.068360+00:00
187,1,row_186,Vibe Check,General,local_phi4,D,,D,True,False,"In the following sentence, what does ""Vibe Check"" mean?
Can I get a vibe check?

Select only one answer.
A) To prepare for a fight
B) To express excitement or approval for something
C) Something that is adorably and chunky
D) To check the mood of a situation

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:43.250486+00:00
188,1,row_187,wahala,General,local_phi4,D,,D,True,False,"In the following sentence, what does ""wahala"" mean?
Please, no wahala.

Select only one answer.
A) To be honest about something
B) Someone who is trying to get sexual attention overtly
C) An unpopular opinion
D) A significant problem

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:43.425829+00:00
189,1,row_188,waved,Drugs,local_phi4,B,A,B,True,False,"In the following sentence, what does ""waved"" mean?
Bro's over on the bench waved out of his mind.

Select only one answer.
A) having a wavelike form or outline
B) To be high or drunk
C) Prolonged masturbation
D) A submissive male that is often outside of traditional social hierarchies

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:43.605281+00:00
190,1,row_189,What the sigma,General,local_phi4,D,,D,True,False,"In the following sentence, what does ""What the sigma"" mean?
What the sigma? I thought you left?

Select only one answer.
A) Stylish or flashy outfit style
B) Activities that involve cultivating ones Aura
C) A man that is feminine in nature
D) An expression of disbelief

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:43.785089+00:00
191,1,row_190,whitney,Drugs,local_phi4,B,,B,True,False,"In the following sentence, what does ""whitney"" mean?
Hey man, you got any whitney on you?

Select only one answer.
A) intensely and openely say something true
B) Crack cocaine
C) Someone younger
D) An insult commonly used in sports

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:43.962257+00:00
192,1,row_191,Woke,Insult,local_phi4,C,,C,True,False,"In the following sentence, what does ""Woke"" mean?
Stop being so woke.

Select only one answer.
A) Somehting that is poor quality
B) Another term that stands for that hoe over there
C) Someone that is too left leaning politically
D) An all denim outfit

Respond with only the letter of your answer (A, B, C, or D).",C) Someone that is too left-leaning politically.,2026-06-11T22:37:44.302691+00:00
193,1,row_192,womp womp,General,local_phi4,A,,A,True,False,"In the following sentence, what does ""womp womp"" mean?
I failed that math quiz. Womp womp.

Select only one answer.
A) An expression of disappointment
B) to recoil in distaste
C) Something that is better then everything else
D) Ending the discussion on a topic

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:44.483997+00:00
194,1,row_193,wraparound,General,local_phi4,C,D,C,True,False,"In the following sentence, what does ""wraparound"" mean?
I had to pull a wraparound this morning since I left my wallet at the bar.

Select only one answer.
A) To be high or drunk
B) I just burst out laughing
C) Someone who is the last person to leave a location and the first to come back in the morning
D) made to be wrapped around something and especially the body

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:44.671198+00:00
195,1,row_194,Yapping,Insult,local_phi4,D,C,C,False,True,"In the following sentence, what does ""Yapping"" mean?
Stop your yapping and get over here.

Select only one answer.
A) A charismatic, sexy, and quick witted man
B) a live-action role-playing game in which a group of people enacts a fictional scenario (such as a fantasy adventure) in real time typically under the guidance of a facilitator or organizer; also : the activity of participating in such games : larping
C) to talk in a shrill insistent way : chatter
D) Talking too much

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:44.914521+00:00
196,1,row_195,Yeet,General,local_phi4,C,,C,True,False,"In the following sentence, what does ""Yeet"" mean?
Think I can make this? Yeet!

Select only one answer.
A) Somehting uncool or unfashionable
B) Someone who refused to wear a mask in covid times.
C) Throwing something
D) Something really good

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:45.096395+00:00
197,1,row_196,ying,Violence,local_phi4,D,,B,False,False,"In the following sentence, what does ""ying"" mean?
I'll walk in swinging my ying.

Select only one answer.
A) Someone unappealing
B) sex
C) Something that appears mundane but has hidden potential
D) A knife

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:45.275660+00:00
198,1,row_197,yoyo,General,local_phi4,D,B,D,True,False,"In the following sentence, what does ""yoyo"" mean?
We've helped you in the past, but yoyo this time.

Select only one answer.
A) Cool
B) a thick grooved double disk with a string attached to its center axle that is made to fall and rise to the hand by unwinding and rewinding on the string
C) Money
D) You're on Your own

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:45.462627+00:00
199,1,row_198,Zaddy,Sexual,local_phi4,A,,A,True,False,"In the following sentence, what does ""Zaddy"" mean?
I'm meeting up with my zaddy later tonight.

Select only one answer.
A) An attractive older man
B) An older person who is out of touch
C) As Fuck
D) Mercedes Benz G class

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:45.638129+00:00
200,1,row_199,Zesty,Insult,local_phi4,D,A,A,False,True,"In the following sentence, what does ""Zesty"" mean?
He's acting a bit zesty today.

Select only one answer.
A) having or characterized by zest : appealingly piquant or lively
B) To win
C) To check the mood of a situation
D) A man that is feminine in nature

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:45.818693+00:00
201,2,row_000,'done,Drugs,local_phi4,C,,D,False,False,"In the following sentence, what does ""'done"" mean?
Do you have any of the 'done on you?

Select only one answer.
A) A chlid molestor
B) Go in 100% on something
C) Methodone
D) Age Sex Location

Respond with only the letter of your answer (A, B, C, or D).","D) Age Sex Location

In this context, ""'done"" is a contraction of ""detailed,"" and it's a slang term referring to someone who shares their age, sex, and location. The sentence is asking if they have any details about the listener's personal information.",2026-06-11T22:37:46.911921+00:00
202,2,row_001,6-6-6,Identity,local_phi4,D,,D,True,False,"In the following sentence, what does ""6-6-6"" mean?
I only date a man who is a 6-6-6.

Select only one answer.
A) To knock someone out
B) Crack cocaine
C) Someone who acts tries to act entertaining and amuzingly relentlessly
D) A rule used by some for dating that refers to someone who is six feet tall, has a 6 figure income, and has six-pack abs

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:47.009129+00:00
203,2,row_002,AF,General,local_phi4,A,,A,True,False,"In the following sentence, what does ""AF"" mean?
Thats cool AF!

Select only one answer.
A) As Fuck
B) An insult commonly used in sports
C) intensely and openely say something true
D) An unpopular opinion

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:47.103644+00:00
204,2,row_003,aggy,Violence,local_phi4,D,,D,True,False,"In the following sentence, what does ""aggy"" mean?
Why you so aggy?

Select only one answer.
A) Someone that tries really hard to impress their crush
B) An older person who is out of touch
C) An unpopular opinion
D) to aggrivate

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:47.197956+00:00
205,2,row_004,Alpha,Identity,local_phi4,C,D,C,True,False,"In the following sentence, what does ""Alpha"" mean?
What an alpha chad.

Select only one answer.
A) Mediocre
B) an expression of surprise
C) A strong, leader who commands those around them
D) the 1st letter of the Greek alphabet

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:47.293314+00:00
206,2,row_005,ant,Sexual,local_phi4,D,B,B,False,True,"In the following sentence, what does ""ant"" mean?
I came across a real ant at the club earlier.

Select only one answer.
A) Describes activities or situations that are sexually aggressive
B) any of a family (Formicidae) of colonial hymenopterous insects with a complex social organization and various castes performing special duties
C) A sexual relationship developed from situations without clear future intentions
D) A charismatic, sexy, and quick witted man

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:47.386166+00:00
207,2,row_006,archer,Identity,local_phi4,C,B,C,True,False,"In the following sentence, what does ""archer"" mean?
Jim was an archer with her lies.

Select only one answer.
A) I just burst out laughing
B) a person who uses a bow and arrow
C) A person who is very good at spotting a lie
D) Something that appears mundane but has hidden potential

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:47.482152+00:00
208,2,row_007,ASL,Sexual,local_phi4,A,,A,True,False,"In the following sentence, what does ""ASL"" mean?
What's your ASL?

Select only one answer.
A) Age Sex Location
B) A cigarette
C) Get to the point
D) an expression of surprise

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:47.574754+00:00
209,2,row_008,Aura Farming,Identity,local_phi4,C,,A,False,False,"In the following sentence, what does ""Aura Farming"" mean?
That skateboard group is trying really hard to aura farm, but its not working.

Select only one answer.
A) Someone who deliberatly acts in ways to annoy or anger a group of people online.
B) Gossip
C) Activities that involve cultivating ones Aura
D) Delusional

Respond with only the letter of your answer (A, B, C, or D).",A) Someone who deliberately acts in ways to annoy or anger a group of people online.,2026-06-11T22:37:47.976026+00:00
210,2,row_009,babygirl,Sexual,local_phi4,A,,A,True,False,"In the following sentence, what does ""babygirl"" mean?
Hey babygirl, whanna metup tonight?

Select only one answer.
A) An endeering term used towards ones significant other
B) when a reply gets more than the original post
C) Mediocre
D) Activities that involve cultivating ones Aura

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:48.068767+00:00
211,2,row_010,backoff,Sexual,local_phi4,B,A,B,True,False,"In the following sentence, what does ""backoff"" mean?
That girl has a fat backoff!

Select only one answer.
A) back down
B) A large ass that stands out.
C) Get to the point
D) Main Character - Someone that acts as if they are the star of a story

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:48.160647+00:00
212,2,row_011,Bae,Sexual,local_phi4,B,,B,True,False,"In the following sentence, what does ""Bae"" mean?
She's my bae.

Select only one answer.
A) To prepare for a fight
B) A significant other
C) To express disbelief
D) Money

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-11T22:37:48.250403+00:00
213,2,row_012,bareface,Identity,local_phi4,A,B,A,True,False,"In the following sentence, what does ""bareface"" mean?
I saw a group of barefaces at the store this morning, so I won't be going back.

Select only one answer.
A) Someone who refused to wear a mask in covid times.
B) having a clear finish and no nap
C) Poorly dressed
D) Someone that tries really hard to impress their crush

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:48.341343+00:00
214,2,row_013,based,General,local_phi4,B,C,C,False,True,"In the following sentence, what does ""based"" mean?
That show was based.

Select only one answer.
A) A mauser C96 pistol
B) An unpopular opinion
C) having a specified type of base or basis —often used in combination
D) A term for friends

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:48.430408+00:00
215,2,row_014,Basic,Identity,local_phi4,D,A,D,True,False,"In the following sentence, what does ""Basic"" mean?
Shes so basic.

Select only one answer.
A) of, relating to, or forming the base or essence : fundamental
B) A canister of nitrous oxide
C) Saying something secretive or to keep low profile
D) Someone that is boring

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-11T22:37:48.531015+00:00
216,2,row_015,bb,Sexual,local_phi4,D,C,A,False,False,"In the following sentence, what does ""bb"" mean?
Hey bb, lets grab some food.

Select only one answer.
A) sweet talk
B) A rule used by some for dating that refers to someone who is six feet tall, has a 6 figure income, and has six-pack abs
C) a shot pellet 0.18 inch in diameter for use in a shotgun cartridge
D) A term for baby that people will call their significant other.

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-11T22:37:48.627622+00:00
217,2,row_016,Bet,General,local_phi4,B,C,B,True,False,"In the following sentence, what does ""Bet"" mean?
bet, lets go.

Select only one answer.
A) A term for someone that enjoys watching their wife have sex with another man
B) An affirmative agreement
C) something that is laid, staked, or pledged typically between two parties on the outcome of a contest or a contingent issue : wager —often used figuratively in such phrases as all bets are off to stress the uncertainty of an outcome
D) Age Sex Location

Respond with only the letter of your answer (A, B, C, or D).",B) An affirmative agreement,2026-06-11T22:37:48.794303+00:00
218,2,row_017,Beta,Identity,local_phi4,B,D,C,False,False,"In the following sentence, what does ""Beta"" mean?
The beta's of the world aren't gonna like that.

Select only one answer.
A) A sudden feeling of disguest or repultion towards someone.
B) Someone weak or a follower
C) An incel term meaning kissless, hugless, handholdless virgin
D) the 2nd letter of the Greek alphabet

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:48.887640+00:00
219,2,row_018,Bih,General,local_phi4,B,,C,False,False,"In the following sentence, what does ""Bih"" mean?
Bih, what?

Select only one answer.
A) A chlid molestor
B) Short for Bitch
C) To express disappointment dramatically
D) An affirmative agreement

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-11T22:37:48.986980+00:00
