run_id,iteration,prompt_id,slang_term,term_type,model,correct_letter,literal_letter,model_answer,is_correct,chose_literal,full_prompt,raw_response,timestamp_utc
210,2,row_009,babygirl,Sexual,gemini,B,,B,True,False,"In the following sentence, what does ""babygirl"" mean?
Hey babygirl, whanna metup tonight?

Select only one answer.
A) An expression of disbelief
B) An endeering term used towards ones significant other
C) bullets
D) A canister of nitrous oxide

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:17:37.484604+00:00
211,2,row_010,backoff,Sexual,gemini,B,C,B,True,False,"In the following sentence, what does ""backoff"" mean?
That girl has a fat backoff!

Select only one answer.
A) To metaphorically die of laughter
B) A large ass that stands out.
C) back down
D) to recoil in distaste

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:17:40.934777+00:00
212,2,row_011,Bae,Sexual,gemini,C,,C,True,False,"In the following sentence, what does ""Bae"" mean?
She's my bae.

Select only one answer.
A) Get to the point
B) To make a jawline more defined
C) A significant other
D) You're on Your own

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:17:43.389935+00:00
213,2,row_012,bareface,Identity,gemini,C,B,C,True,False,"In the following sentence, what does ""bareface"" mean?
I saw a group of barefaces at the store this morning, so I won't be going back.

Select only one answer.
A) Something that is messed up or not right.
B) having a clear finish and no nap
C) Someone who refused to wear a mask in covid times.
D) Poorly dressed

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:17:46.177930+00:00
214,2,row_013,based,General,gemini,D,C,A,False,False,"In the following sentence, what does ""based"" mean?
That show was based.

Select only one answer.
A) An independent, strong person
B) To do somethign very well
C) having a specified type of base or basis —often used in combination
D) An unpopular opinion

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:17:54.346970+00:00
215,2,row_014,Basic,Identity,gemini,C,A,C,True,False,"In the following sentence, what does ""Basic"" mean?
Shes so basic.

Select only one answer.
A) of, relating to, or forming the base or essence : fundamental
B) Someone that is too much of a fan of something
C) Someone that is boring
D) To mastrubate for extremeely long period regularly

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:17:57.505217+00:00
216,2,row_015,bb,Sexual,gemini,A,B,A,True,False,"In the following sentence, what does ""bb"" mean?
Hey bb, lets grab some food.

Select only one answer.
A) A term for baby that people will call their significant other.
B) a shot pellet 0.18 inch in diameter for use in a shotgun cartridge
C) Used to address friends with exasperation, releif, or disbeleif.
D) Something ugly or unattractive

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:18:00.182313+00:00
217,2,row_016,Bet,General,gemini,A,B,A,True,False,"In the following sentence, what does ""Bet"" mean?
bet, lets go.

Select only one answer.
A) An affirmative agreement
B) something that is laid, staked, or pledged typically between two parties on the outcome of a contest or a contingent issue : wager —often used figuratively in such phrases as all bets are off to stress the uncertainty of an outcome
C) Nonsensical term
D) To confim that something was completed to expectation

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:18:02.799283+00:00
218,2,row_017,Beta,Identity,gemini,C,A,C,True,False,"In the following sentence, what does ""Beta"" mean?
The beta's of the world aren't gonna like that.

Select only one answer.
A) the 2nd letter of the Greek alphabet
B) Charisma
C) Someone weak or a follower
D) The videos one find on social media that cause people to scroll and do nothign for hours

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:18:05.418267+00:00
219,2,row_018,Bih,General,gemini,A,,A,True,False,"In the following sentence, what does ""Bih"" mean?
Bih, what?

Select only one answer.
A) Short for Bitch
B) Sociopath
C) drunk
D) Ending the discussion on a topic

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:18:07.717393+00:00
220,2,row_019,bine,Violence,gemini,C,B,C,True,False,"In the following sentence, what does ""bine"" mean?
Load the nine with ine and selek it.

Select only one answer.
A) Cancer
B) a twining stem or flexible shoot (as of the hop); also : a plant (such as woodbine) whose shoots are bines
C) bullets
D) sex

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:18:14.085632+00:00
221,2,row_020,blackup,Violence,gemini,D,,D,True,False,"In the following sentence, what does ""blackup"" mean?
We are outnumbered. Call for black up.

Select only one answer.
A) Something that is messed up or not right.
B) A canabis based cigarette that needs two paper rolls
C) A charismatic, sexy, and quick witted man
D) When you are outnumbered in a fight and call black people for the win

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:18:17.430743+00:00
222,2,row_021,Brain Rot,General,gemini,B,,B,True,False,"In the following sentence, what does ""Brain Rot"" mean?
Kids these days just sit around and watch brain rot.

Select only one answer.
A) A term used to say that someone is online too much and needs to get back to real life
B) The videos one find on social media that cause people to scroll and do nothign for hours
C) Activities that involve cultivating ones Aura
D) something intense, aggressive, and unfiltered

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:18:20.683515+00:00
223,2,row_022,brizzy,Drugs,gemini,C,,C,True,False,"In the following sentence, what does ""brizzy"" mean?
Quickly, grab the brizzy.

Select only one answer.
A) A commonplace person
B) Something ugly or unattractive
C) A kilo of cocaine
D) Someone that is too much of a fan of something

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:18:24.833560+00:00
224,2,row_023,broomhandle,Violence,gemini,A,,A,True,False,"In the following sentence, what does ""broomhandle"" mean?
Get your broomhandle, we gotta go.

Select only one answer.
A) A mauser C96 pistol
B) Mediocre
C) An all denim outfit
D) To focus on making one as physically attractive as possible

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:18:28.274843+00:00
225,2,row_024,bruh!,General,gemini,B,C,B,True,False,"In the following sentence, what does ""bruh!"" mean?
Bruh! What was that?

Select only one answer.
A) A cigarette
B) Used to address friends with exasperation, releif, or disbeleif.
C) brother
D) A mauser C96 pistol

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:18:31.097888+00:00
226,2,row_025,Bruzz,General,gemini,A,,A,True,False,"In the following sentence, what does ""Bruzz"" mean?
Whats up bruzz?

Select only one answer.
A) A term for friends
B) the playful act of taking a friend's food
C) To show off
D) when a reply gets more than the original post

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:18:33.898556+00:00
227,2,row_026,Bussin',General,gemini,C,,C,True,False,"In the following sentence, what does ""Bussin'"" mean?
This pizza is bussin, on god!

Select only one answer.
A) Fuckboy, someone just looking for sex
B) Mercedes Benz G class
C) Very good
D) to recoil in distaste

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:18:36.301729+00:00
228,2,row_027,Cake,Sexual,gemini,A,D,A,True,False,"In the following sentence, what does ""Cake"" mean?
Shes looking real caked up!

Select only one answer.
A) A reference for ass
B) To be honest about something
C) A hot dog
D) a breadlike food made from a dough or batter that is usually fried or baked in small flat shapes and is often unleavened

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:18:39.123972+00:00
229,2,row_028,Cap,General,gemini,D,B,D,True,False,"In the following sentence, what does ""Cap"" mean?
You're cappin. No way.

Select only one answer.
A) A significant problem
B) a head covering especially with a visor and no brim
C) Crack cocaine
D) Something untrue or unbeleivable

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:18:41.376337+00:00
230,2,row_029,Chad,Identity,gemini,B,D,B,True,False,"In the following sentence, what does ""Chad"" mean?
That was a total chad move.

Select only one answer.
A) bullets
B) A stereotypical alpha male that is strong, handsome, and attracts women.
C) A hot dog
D) small pieces of paper or cardboard produced in punching paper tape or data cards; also : a piece of chad.

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:18:43.824609+00:00
231,2,row_030,Chaddam,Identity,gemini,B,,B,True,False,"In the following sentence, what does ""Chaddam"" mean?
Did you see the chaddam at the restraunt earlier?

Select only one answer.
A) To shoot ones shot.
B) An incel term for an attractive middle eastern man
C) crazy or erratic
D) A glock pistol

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:18:47.307037+00:00
232,2,row_031,Chang,Drugs,gemini,D,,D,True,False,"In the following sentence, what does ""Chang"" mean?
Hey , you got a hookup for chang?

Select only one answer.
A) A term to support someone going through a gender change.
B) Someone that is boring
C) A near superhuman perfect male
D) cocaine

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:18:49.953689+00:00
233,2,row_032,Chat,General,gemini,A,C,A,True,False,"In the following sentence, what does ""Chat"" mean?
Chat, how does this look?

Select only one answer.
A) To refer to ones imaginary audience like an internet steamer
B) An emotional meltdown
C) chatter, prattle
D) A canister of nitrous oxide

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:18:53.498858+00:00
234,2,row_033,Cheeks,General,gemini,B,A,B,True,False,"In the following sentence, what does ""Cheeks"" mean?
That movie was cheeks.

Select only one answer.
A) the fleshy side of the face below the eye and above and to the side of the mouth
B) Somehting that is poor quality
C) A cigarette
D) Someone that is too left leaning politically

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:18:56.026300+00:00
235,2,row_034,chenta,Insult,gemini,A,,A,True,False,"In the following sentence, what does ""chenta"" mean?
You are looking really chenta.

Select only one answer.
A) Something ugly or unattractive
B) To knock someone out
C) Something untrue or unbeleivable
D) Somehting that is poor quality

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:19:02.842922+00:00
236,2,row_035,cheugy,Insult,gemini,B,,B,True,False,"In the following sentence, what does ""cheugy"" mean?
That girl had such a cheugy outfit.

Select only one answer.
A) You're on Your own
B) Somehting uncool or unfashionable
C) When something hidden gets called out
D) something intense, aggressive, and unfiltered

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:19:05.533967+00:00
237,2,row_036,chi-mo,Identity,gemini,B,,B,True,False,"In the following sentence, what does ""chi-mo"" mean?
Go fuck that chi-mo up.

Select only one answer.
A) An unpopular opinion
B) A chlid molestor
C) Mercedes Benz G class
D) Friends with benefits

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:19:08.245335+00:00
238,2,row_037,Chungus,General,gemini,D,,D,True,False,"In the following sentence, what does ""Chungus"" mean?
Thats a very chungus pizza.

Select only one answer.
A) Someone that is too left leaning politically
B) Throwing something
C) To be fierce and unapologetic withing a social situation
D) Something that is adorably and chunky

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:19:10.940980+00:00
239,2,row_038,Clocked,Violence,gemini,A,D,A,True,False,"In the following sentence, what does ""Clocked"" mean?
He totally clocked that guy.

Select only one answer.
A) When something hidden gets called out
B) An unpopular opinion
C) Someone who is the last person to leave a location and the first to come back in the morning
D) to time with a stopwatch or by an electric timing device

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:19:17.759602+00:00
240,2,row_039,Cooked,General,gemini,B,D,B,True,False,"In the following sentence, what does ""Cooked"" mean?
You're cooked

Select only one answer.
A) A canabis based cigarette that needs two paper rolls
B) Done or ruined
C) Someone that is boring
D) past tense and past participle of cook

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:19:21.430028+00:00
241,2,row_040,coota suit,Identity,gemini,D,,D,True,False,"In the following sentence, what does ""coota suit"" mean?
Im gonna hit the town in my coota suit.

Select only one answer.
A) To express disbelief
B) A significant other
C) To keep secretive or obscure
D) An all denim outfit

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:19:25.257697+00:00
242,2,row_041,Crashout,General,gemini,B,C,B,True,False,"In the following sentence, what does ""Crashout"" mean?
Jen had a total crashout after her breakup

Select only one answer.
A) Talking too much
B) An emotional meltdown
C) a vehicular crash
D) A sudden feeling of disguest or repultion towards someone.

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:19:28.351608+00:00
243,2,row_042,Cringe,General,gemini,B,,B,True,False,"In the following sentence, what does ""Cringe"" mean?
Did you hear that pickup line? It was totally cringe!

Select only one answer.
A) A nicotine pouch held between the upper lip and gums
B) to recoil in distaste
C) A person who is very good at spotting a lie
D) An independent, strong person

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:19:31.259210+00:00
244,2,row_043,crower,Insult,gemini,C,,C,True,False,"In the following sentence, what does ""crower"" mean?
Stop sitting around and being a crower

Select only one answer.
A) An emotional meltdown
B) To be fierce and unapologetic withing a social situation
C) Someone who sitts around commenting about others
D) Describes activities or situations that are sexually aggressive

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:19:35.871940+00:00
245,2,row_044,cuck,Insult,gemini,B,C,C,False,True,"In the following sentence, what does ""cuck"" mean?
That guy must be a cuck letting his wife talk to others like that.

Select only one answer.
A) Someone that is too left leaning politically
B) A term for someone that enjoys watching their wife have sex with another man
C) a man whose wife is unfaithful : cuckold
D) A fool or a prick

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:19:47.203289+00:00
246,2,row_045,d-low,General,gemini,D,,D,True,False,"In the following sentence, what does ""d-low"" mean?
Keep it on the d-low, okay?

Select only one answer.
A) A stereotypical alpha male that is strong, handsome, and attracts women.
B) Very good
C) A term to support someone going through a gender change.
D) To keep secretive or obscure

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:19:49.504918+00:00
247,2,row_046,daggers,General,gemini,D,C,D,True,False,"In the following sentence, what does ""daggers"" mean?
Lets hit the dance floor and do the start daggering.

Select only one answer.
A) Prolonged masturbation
B) a bad charisma
C) a sharp pointed knife for stabbing
D) A provocative dance

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:19:52.352622+00:00
248,2,row_047,Ded,General,gemini,D,,D,True,False,"In the following sentence, what does ""Ded"" mean?
I'm ded

Select only one answer.
A) Fashionable or stylish
B) Someone who prepares for doomsday scenarios
C) To mastrubate for extremeely long period regularly
D) To metaphorically die of laughter

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:19:55.035255+00:00
249,2,row_048,Delulu,General,gemini,B,,B,True,False,"In the following sentence, what does ""Delulu"" mean?
I'm feeling delulu after that show.

Select only one answer.
A) Something that is messed up or not right.
B) Delusional
C) A sexual relationship developed from situations without clear future intentions
D) An incel term for an attractive middle eastern man

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:19:57.695144+00:00
250,2,row_049,Dog water,Insult,gemini,B,,B,True,False,"In the following sentence, what does ""Dog water"" mean?
You are playing like dog water.

Select only one answer.
A) a bad charisma
B) Something low quality or bad
C) Men that lack masculine characteristics
D) You're on Your own

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:20:00.207840+00:00
251,2,row_050,doommaxxing,Identity,gemini,A,,A,True,False,"In the following sentence, what does ""doommaxxing"" mean?
I'm just gonna be doommaxxing all weekend.

Select only one answer.
A) The abandonment of responsibilities
B) Something that is messed up or not right.
C) To stab or shoot
D) Friends with benefits

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:20:03.993319+00:00
252,2,row_051,Dope,General,gemini,D,A,D,True,False,"In the following sentence, what does ""Dope"" mean?
That car is dope.

Select only one answer.
A) a stupid person
B) To be honest about something
C) An affirmative agreement
D) Cool

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:20:06.354875+00:00
253,2,row_052,Drip,Identity,gemini,B,D,B,True,False,"In the following sentence, what does ""Drip"" mean?
How is the drip?

Select only one answer.
A) To be fierce and unapologetic withing a social situation
B) Stylish or flashy outfit style
C) A fashionable look
D) to let fall in drops

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:20:12.412996+00:00
254,2,row_053,DTF,Sexual,gemini,C,,C,True,False,"In the following sentence, what does ""DTF"" mean?
She was totally DTF after the first date.

Select only one answer.
A) An affirmative agreement
B) Epileptic fit from a synthetic canabis
C) Down to fuck
D) Cool

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:20:14.713091+00:00
255,2,row_054,dubs,General,gemini,A,B,A,True,False,"In the following sentence, what does ""dubs"" mean?
Take home the dubs!

Select only one answer.
A) To win
B) to add (sound effects or new dialogue) to a film or to a radio or television production —usually used with in
C) Done or ruined
D) someone that looks ordinary but is actually very strong

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:20:18.007656+00:00
256,2,row_055,epi,General,gemini,A,,A,True,False,"In the following sentence, what does ""epi"" mean?
Watch out, hes going through an epi.

Select only one answer.
A) Epileptic fit from a synthetic canabis
B) A term for bringing someone over to watch some netflix and then have sex.
C) A large ass that stands out.
D) Someone who is trying to get sexual attention overtly

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:20:21.181135+00:00
257,2,row_056,F,General,gemini,A,D,A,True,False,"In the following sentence, what does ""F"" mean?
I almost had that one. F.

Select only one answer.
A) To give sympathy or signify a failure
B) Something suspicious
C) Someone who deliberatly acts in ways to annoy or anger a group of people online.
D) the 6th letter of the English alphabet

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:20:24.154588+00:00
258,2,row_057,Fanum Tax,General,gemini,D,,D,True,False,"In the following sentence, what does ""Fanum Tax"" mean?
I was at dinner with my girl and she fanum taxed me.

Select only one answer.
A) Used to mock someone who doesnt think for themselves, says things repeatedly, or has no opinions
B) A term for someone that enjoys watching their wife have sex with another man
C) To mastrubate for extremeely long period regularly
D) the playful act of taking a friend's food

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:20:26.904141+00:00
259,2,row_058,FBOI,Sexual,gemini,C,,C,True,False,"In the following sentence, what does ""FBOI"" mean?
She just needs a FBOI to gegt out of her slump.

Select only one answer.
A) A reaction to something uncomfortable
B) Main Character - Someone that acts as if they are the star of a story
C) Fuckboy, someone just looking for sex
D) A fool or a prick

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:20:30.028624+00:00
260,2,row_059,Fire,General,gemini,D,B,D,True,False,"In the following sentence, what does ""Fire"" mean?
That game war fire!

Select only one answer.
A) when a reply gets more than the original post
B) the phenomenon of combustion manifested in light, flame, and heat
C) To manipulated, trick, or fool someone
D) Something really good

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:20:32.354015+00:00
261,2,row_060,Flex,General,gemini,D,C,D,True,False,"In the following sentence, what does ""Flex"" mean?
Vinny with the car flex.

Select only one answer.
A) A term for someone that enjoys watching their wife have sex with another man
B) Money
C) to bend especially repeatedly
D) To show off

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:20:34.927518+00:00
262,2,row_061,foid,Insult,gemini,B,,B,True,False,"In the following sentence, what does ""foid"" mean?
Their was this group of foids at the store earlier, I couldn't satnd them!

Select only one answer.
A) Somehting that is poor quality
B) A term used by incels to refer to women in a way that dehumanizes them.
C) Cancer
D) Weak or effeminate

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:20:37.996329+00:00
263,2,row_062,Fuckboy,Sexual,gemini,B,,B,True,False,"In the following sentence, what does ""Fuckboy"" mean?
That guy gave off total fuckboy energy.

Select only one answer.
A) Someone who prepares for doomsday scenarios
B) Fuckboy, someone just looking for sex
C) A criminal that turned their life arpound and are legitimate
D) To metaphorically die of laughter

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:20:40.286374+00:00
264,2,row_063,fuckwhistle,Insult,gemini,D,,D,True,False,"In the following sentence, what does ""fuckwhistle"" mean?
Get out of here you fuckwhistle!

Select only one answer.
A) To refer to ones imaginary audience like an internet steamer
B) Mercedes Benz G class
C) An unattractive girl
D) An insulting term to refer to someone as stupid

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:20:43.507079+00:00
265,2,row_064,Full send,General,gemini,D,,D,True,False,"In the following sentence, what does ""Full send"" mean?
I'm about to full send on this test!

Select only one answer.
A) bullets
B) Age Sex Location
C) Friends with benefits
D) Go in 100% on something

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:20:46.041636+00:00
266,2,row_065,FWB,Sexual,gemini,A,,A,True,False,"In the following sentence, what does ""FWB"" mean?
Yea, we started a FWB sort of thing.

Select only one answer.
A) Friends with benefits
B) A distinct trait, style, or outfit, often used in drag culture
C) Someone younger
D) Something ugly or unattractive

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:20:48.512722+00:00
267,2,row_066,G-wagon,General,gemini,D,,D,True,False,"In the following sentence, what does ""G-wagon"" mean?
Yo, check out that g-wagon!

Select only one answer.
A) An endeering term used towards ones significant other
B) Someone that travels abroad with the sole purpose of having sex
C) A term used to describe a baby raised in a gender neutral environment
D) Mercedes Benz G class

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:20:51.023255+00:00
268,2,row_067,gabadost,Identity,gemini,C,,C,True,False,"In the following sentence, what does ""gabadost"" mean?
Did you even listen to me? Gabadost!

Select only one answer.
A) A term for someone that enjoys watching their wife have sex with another man
B) Men that lack masculine characteristics
C) Someone who is very stubborn
D) A submissive male that is often outside of traditional social hierarchies

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:20:54.913641+00:00
269,2,row_068,Giga Chad,Identity,gemini,C,,C,True,False,"In the following sentence, what does ""Giga Chad"" mean?
Did you see how he lifted that? What a giga chad.

Select only one answer.
A) Someone weak or a follower
B) A distinct trait, style, or outfit, often used in drag culture
C) A near superhuman perfect male
D) To manipulated, trick, or fool someone

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:20:57.563103+00:00
270,2,row_069,Glazing,Insult,gemini,D,B,D,True,False,"In the following sentence, what does ""Glazing"" mean?
Stop glazing over One Piece, its not that good.

Select only one answer.
A) Someone that tries really hard to impress their crush
B) the action, process, or trade of fitting windows with glass
C) A hot dog
D) Someone that is too much of a fan of something

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:21:01.032189+00:00
271,2,row_070,Glee,Violence,gemini,B,A,B,True,False,"In the following sentence, what does ""Glee"" mean?
Grab your glee and get outta here!

Select only one answer.
A) exultant high-spirited joy : merriment
B) A glock pistol
C) An endeering term used towards ones significant other
D) an expression of surprise

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:21:04.865463+00:00
272,2,row_071,glitter,Identity,gemini,C,B,B,False,True,"In the following sentence, what does ""glitter"" mean?
Go out htere and glittter!

Select only one answer.
A) A dance move
B) to shine by reflection with many small flashes of brilliant light : sparkle
C) A term to support someone going through a gender change.
D) Someone who is the last person to leave a location and the first to come back in the morning

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:21:07.668034+00:00
273,2,row_072,glizzy,General,gemini,A,,A,True,False,"In the following sentence, what does ""glizzy"" mean?
Hey, lets grab some costco glizzys before we go.

Select only one answer.
A) A hot dog
B) A term to discuss sexual experiences
C) A term for friends
D) A submissive male that is often outside of traditional social hierarchies

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:21:10.566586+00:00
274,2,row_073,Goated,General,gemini,A,,A,True,False,"In the following sentence, what does ""Goated"" mean?
That play was goated

Select only one answer.
A) The greatest of all time
B) Friends with benefits
C) Something low quality or bad
D) A fashionable look

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:21:12.957649+00:00
275,2,row_074,Gooning,Sexual,gemini,A,,A,True,False,"In the following sentence, what does ""Gooning"" mean?
He looks like he was gooning all break

Select only one answer.
A) Prolonged masturbation
B) To express disappointment dramatically
C) Something that is adorably and chunky
D) a bad charisma

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:21:15.814275+00:00
276,2,row_075,goonmaxxing,Identity,gemini,A,,A,True,False,"In the following sentence, what does ""goonmaxxing"" mean?
He's been spending all summer goonmaxxing in his room

Select only one answer.
A) To mastrubate for extremeely long period regularly
B) A term of endearment for a significant other
C) a significant other
D) Someone who acts tries to act entertaining and amuzingly relentlessly

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:21:18.491692+00:00
277,2,row_076,gouda,General,gemini,B,D,B,True,False,"In the following sentence, what does ""gouda"" mean?
Stop being so gouda.

Select only one answer.
A) To be high or drunk
B) Someone unappealing
C) To tie up an arm to isolate a vein for injecting a drug
D) a mild cheese of Dutch origin that is similar to Edam but contains more fat

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:21:31.325104+00:00
278,2,row_077,greazy,Insult,gemini,C,,C,True,False,"In the following sentence, what does ""greazy"" mean?
You lookin greazy today.

Select only one answer.
A) Used to mock someone who doesnt think for themselves, says things repeatedly, or has no opinions
B) Irritated, bitter, or resentful
C) Poorly dressed
D) Men that lack masculine characteristics

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:21:39.944506+00:00
279,2,row_078,Griddy,General,gemini,C,,C,True,False,"In the following sentence, what does ""Griddy"" mean?
Hit the griddy!

Select only one answer.
A) Saying something secretive or to keep low profile
B) A significant other
C) A dance move
D) An unattractive girl

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:21:42.752657+00:00
280,2,row_079,grips up,Violence,gemini,A,,A,True,False,"In the following sentence, what does ""grips up"" mean?
grips up, we gotta head out.

Select only one answer.
A) To prepare for a fight
B) Someone who sitts around commenting about others
C) An incel term for an attractive middle eastern man
D) The greatest of all time

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:21:47.901030+00:00
281,2,row_080,Gyatt,General,gemini,C,,C,True,False,"In the following sentence, what does ""Gyatt"" mean?
Oh, my gyatt, I really wanna see you.

Select only one answer.
A) Short for Bitch
B) Gossip
C) an expression of surprise
D) Talking too much

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:21:51.141458+00:00
282,2,row_081,haps,General,gemini,C,,C,True,False,"In the following sentence, what does ""haps"" mean?
haps tonight?

Select only one answer.
A) Cancer
B) A submissive male that is often outside of traditional social hierarchies
C) Short for happening
D) Charisma

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:21:53.573543+00:00
283,2,row_082,hem up,General,gemini,D,,D,True,False,"In the following sentence, what does ""hem up"" mean?
Bro, don't hem up.

Select only one answer.
A) To tie up an arm to isolate a vein for injecting a drug
B) Used to mock someone who doesnt think for themselves, says things repeatedly, or has no opinions
C) The videos one find on social media that cause people to scroll and do nothign for hours
D) To get arrested

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:21:59.106872+00:00
284,2,row_083,highkey,General,gemini,D,A,D,True,False,"In the following sentence, what does ""highkey"" mean?
Highkey, this place is great!

Select only one answer.
A) having or producing light tones only with little contrast —used of a photographic print or subject or of the lighting of a photographic subject
B) a bad charisma
C) when a reply gets more than the original post
D) intensely and openely say something true

Respond with only the letter of your answer (A, B, C, or D).",D,2026-06-12T17:22:02.275104+00:00
285,2,row_084,Hits different,General,gemini,A,,A,True,False,"In the following sentence, what does ""Hits different"" mean?
This hot dog hits different.

Select only one answer.
A) Something very good
B) crazy or erratic
C) A charismatic, sexy, and quick witted man
D) Friends with benefits

Respond with only the letter of your answer (A, B, C, or D).",A,2026-06-12T17:22:09.531563+00:00
286,2,row_085,Ick,Insult,gemini,B,,B,True,False,"In the following sentence, what does ""Ick"" mean?
His hairdue gave me the ick.

Select only one answer.
A) To express excitement or approval for something
B) A sudden feeling of disguest or repultion towards someone.
C) To give sympathy or signify a failure
D) The anus

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:22:12.114834+00:00
287,2,row_086,IJBOL,General,gemini,C,,C,True,False,"In the following sentence, what does ""IJBOL"" mean?
That was aso funny. IJBOL!

Select only one answer.
A) A descriptor for an attractive person
B) Acting crazily
C) I just burst out laughing
D) Used to refer to the social media platforms one uses

Respond with only the letter of your answer (A, B, C, or D).",C,2026-06-12T17:22:14.800902+00:00
288,2,row_087,Ipad Kid,General,gemini,B,,B,True,False,"In the following sentence, what does ""Ipad Kid"" mean?
They are just a bunch of Ipad kids.

Select only one answer.
A) Ironically used to describe one as unique
B) used to mock spoiled kids
C) Fuckboy, someone just looking for sex
D) Age Sex Location

Respond with only the letter of your answer (A, B, C, or D).",B,2026-06-12T17:22:17.964456+00:00
